u,v,length
42449613,42431626,80.521
42449613,5812723033,179.026
42449627,42433046,117.28300000000002
42449627,42446337,81.509
42449631,42436812,79.47699999999999
42449631,42429013,107.156
42449631,42449634,80.07300000000001
42449634,42433062,118.35900000000001
42449634,42449637,81.38099999999999
42449634,42449631,80.07300000000001
42449637,42449634,81.38099999999999
42449637,42428090,79.46000000000001
42449637,42429023,106.193
42449639,42438199,76.928
42449639,42444069,73.323
42449639,42429032,84.138
42449641,42433072,118.81
42449641,42429044,105.485
42449641,42449644,76.14
42449641,42438199,75.34400000000001
42449644,42433075,118.42599999999999
42449644,42445680,87.048
42449644,42449641,76.14
42449653,42433097,120.22500000000001
42449653,42449654,79.446
42449653,42436293,78.95500000000001
42449654,42443486,74.23400000000001
42449654,42449656,75.736
42449654,42449653,79.446
42449656,42433115,118.42299999999999
42449656,42437944,82.79499999999999
42449656,42449654,75.736
42449683,561042192,17.695
42449683,42453986,79.091
42449685,42446942,152.842
42449685,42449938,78.028
42449689,6166413694,104.85600000000001
42449689,42442918,81.609
42449689,42454006,77.912
42449801,42427143,104.192
42449801,42447419,80.59100000000001
42449804,42435002,83.184
42449804,42427150,149.40400000000002
42449817,42433298,75.37799999999999
42449828,42453220,304.045
42449828,42437174,86.00000000000001
42449833,596776474,24.38
42449833,42439488,79.922
42449840,42447201,155.64700000000002
42449840,42439490,79.84700000000001
42449843,42439498,79.78200000000001
42449843,42443088,228.12500000000003
42449874,42453613,13.377
42449874,42453365,147.99399999999997
42449874,42437118,277.64599999999996
42449886,42453104,151.834
42449886,42446533,81.03500000000001
42449886,42430886,76.442
42449890,42431459,81.318
42449890,42455465,139.038
42449890,42446875,74.221
42449893,42434358,155.03799999999998
42449893,42439170,74.527
42449893,42437283,74.22800000000001
42449918,42446275,79.06500000000001
42449918,42446932,155.084
42449926,42446933,153.636
42449926,42449314,78.977
42449928,42446935,153.315
42449928,42445378,85.66000000000001
42449932,42423020,216.43900000000002
42449932,42449685,78.41900000000001
42449938,42445661,79.04
42449938,42453999,84.482
42449947,42449948,78.0
42449947,42446971,153.67000000000002
42449948,42442943,216.73999999999998
42449948,42444051,79.97299999999998
42449954,42448813,79.21799999999999
42449954,42446986,153.18
42449956,42442952,216.93
42449956,42440463,79.15299999999999
42449961,42436707,77.42599999999999
42449961,42442955,215.38000000000002
42449963,42442957,216.49300000000002
42449963,42448379,78.816
42449971,42442961,215.749
42449971,4288677093,78.80499999999999
42449982,42442963,214.72800000000004
42449982,42429980,79.53
42449985,42442977,215.455
42449985,5542680310,68.16799999999999
42449991,42447076,154.715
42449991,42429690,79.16499999999999
42450009,42443020,213.961
42450009,42446472,80.973
42450015,42438503,86.326
42450015,42447105,154.68099999999998
42450015,42443027,214.10999999999999
42450025,42447115,154.98
42450025,42439403,81.584
42450028,42447132,154.873
42450028,42429338,87.179
42450030,42447136,154.768
42450030,42445740,80.232
42450035,42447144,154.88299999999998
42450035,42448735,78.414
42450037,4163883691,153.58599999999998
42450037,42444500,80.841
42450044,42447166,154.375
42450044,42443054,216.03
42450044,42449007,87.68799999999999
42450048,6181480033,79.272
42450052,42438953,80.38199999999999
42450055,42450057,86.328
42450055,42447179,155.13899999999998
42450057,42443068,216.035
42450057,42447182,155.243
42450057,7777321715,85.67099999999999
42450061,42447187,154.906
42450061,42434385,79.889
42450066,42447192,155.12599999999998
42450066,42449422,82.147
42450071,42449840,87.349
42450071,42447199,155.052
42450071,42443085,215.943
42450080,42447206,154.384
42450080,42445196,79.411
42450083,42438774,79.991
42450083,42447207,155.05500000000004
42450089,42447208,153.681
42450089,9153702893,78.797
42450089,42443118,213.38799999999998
42450275,42433107,133.84
42450275,42455337,75.92
42450275,42455335,79.239
42450290,42436296,124.122
42450325,42430167,54.55
42450325,42439335,95.448
42450341,42445039,272.92600000000004
42450341,42440935,78.88999999999999
42450352,42430747,265.055
42450352,247123651,79.55600000000001
42450426,42445936,155.354
42450426,42436700,81.044
42450434,42440966,81.668
42450434,42445033,273.069
42450456,42446138,154.251
42450456,42456708,85.879
42450460,596776201,25.762999999999998
42450460,42445817,81.257
42450468,42433513,212.391
42450468,42436653,162.202
42450468,42443068,228.24800000000005
42450634,371188320,400.899
42450641,42424142,91.49699999999999
42450641,42451744,27.950000000000003
42450814,42454010,119.42
42450814,6176628861,77.679
42450820,589101921,299.001
42450820,42423296,398.31399999999996
42451018,42439191,165.89200000000002
42451332,371188756,147.898
42451332,3785575833,80.514
42451370,42452994,72.99100000000001
42451370,246911576,46.76
42451375,42451370,183.529
42451465,42423307,1031.1280000000002
42451564,3099326127,16.387
42451564,42453253,79.16599999999998
42451593,42432097,114.09599999999999
42451593,42447428,76.795
42451593,42452084,71.092
42451604,9166033062,71.596
42451650,42433542,60.519999999999996
42451650,42453691,59.440999999999995
42451660,42432111,109.42599999999999
42451660,42429641,218.28300000000002
42451660,42429643,79.208
42451660,42452067,66.836
42451665,42443127,71.96
42451674,42428232,230.726
42451674,42437686,77.60600000000001
42451695,42446668,156.129
42451712,42454391,122.33699999999999
42451736,9563435886,48.294
42451736,42435415,79.459
42451744,42438513,83.25299999999999
42451744,42428020,227.99900000000002
42451744,42450641,27.950000000000003
42451754,371206274,29.62
42451754,42428024,226.935
42451754,42439416,80.55
42451754,42438513,81.93599999999999
42451766,42428034,226.893
42451766,42429348,87.606
42451766,42435522,79.98400000000001
42451773,42428039,226.174
42451773,42445757,80.166
42451773,42429348,85.67999999999999
42451787,387184869,79.12700000000001
42451787,1692450029,229.767
42451932,42442770,785.4789999999998
42451932,42433346,132.72500000000002
42451932,42433151,81.25200000000001
42451987,42446902,69.935
42452006,42452008,126.55699999999999
42452006,42454642,80.55999999999999
42452008,42436903,45.867999999999995
42452015,42440838,63.19
42452015,5216470727,98.358
42452026,42432142,123.77599999999998
42452026,42433574,79.88799999999999
42452040,42432152,123.484
42452040,42449570,76.194
42452048,42445489,81.42
42452048,42432161,128.742
42452056,42432181,125.08
42452056,42437589,83.904
42452067,42432085,108.55
42452067,42445603,142.10700000000003
42452067,42451660,66.836
42452076,42440686,68.587
42452076,42437962,42.635000000000005
42452076,42432103,109.2
42452084,42440686,73.74
42452084,42451593,71.092
42452084,42445617,137.586
42452084,42432099,111.844
42452107,4375208206,78.46700000000001
42452117,42435550,172.45999999999998
42452117,42427742,84.431
42452117,42437786,38.881
42452130,587934268,148.184
42452130,595352904,65.856
42452130,2504882471,72.243
42452147,42455059,82.36099999999999
42452147,42455252,79.41000000000001
42452147,42423116,140.604
42452276,42441926,123.44399999999999
42452276,42441276,8.182
42452276,5004570644,147.965
42452290,42435346,31.298
42452310,42452314,82.98100000000001
42452310,42446632,98.56199999999998
42452314,42437396,40.567
42452330,596776659,24.526
42452330,42438707,79.937
42452353,42430350,311.863
42452353,42434072,79.518
42452365,42443534,79.405
42452365,42430691,272.244
42452396,42440553,81.185
42452396,42433587,78.47699999999999
42452485,1764400297,8.577
42452485,42427855,244.055
42452485,42431177,77.809
42452495,42446604,122.589
42452495,1763748995,83.63900000000001
42452495,42455493,62.597
42452495,42445634,177.1
42452556,5799766717,52.028999999999996
42452556,42444116,64.788
42452564,42439485,304.19
42452564,42453226,79.942
42452598,42431805,136.846
42452598,42457421,72.848
42452610,42452613,138.23
42452610,42457735,77.241
42452613,42453468,77.94999999999999
42452620,42457292,58.754
42452630,42421946,81.235
42452630,42444223,78.529
42452700,42452630,80.794
42452700,42444230,82.19
42452708,42454798,57.737
42452708,42444242,90.70900000000002
42452708,42452700,164.24800000000002
42452809,42448726,80.559
42452812,596776144,17.524
42452812,42444491,79.239
42452814,42444506,80.18699999999998
42452814,42443050,228.16499999999996
42452814,589929417,180.214
42452816,42452817,129.139
42452816,42436327,130.298
42452816,42429832,70.55499999999999
42452817,42452816,129.139
42452817,42448171,76.937
42452817,42428411,168.646
42452875,42446994,148.492
42452875,42436703,78.09100000000001
42452882,370927297,197.724
42452882,42436714,80.026
42452936,42446424,66.196
42452936,42424641,81.952
42452951,42438485,80.78099999999999
42452954,596776095,17.344
42452954,42439395,80.39200000000001
42452956,42443029,229.34099999999998
42452956,42439409,80.4
42452973,42445908,153.879
42452973,42434946,78.941
42452975,42434429,150.185
42452975,42443975,77.025
42452994,42451370,72.991
42452994,588546882,176.113
42453000,42444055,80.36699999999999
42453005,8122411159,77.98
42453005,42446949,146.12800000000001
42453008,42445666,78.80699999999999
42453008,42453011,145.343
42453011,595105531,29.099
42453038,42453059,36.903
42453038,42448162,88.53999999999999
42453059,42430115,124.042
42453059,42448162,77.854
42453087,42459579,37.284
42453087,5993830853,194.14600000000002
42453087,42440472,79.346
42453104,42446528,89.25500000000001
42453156,42453158,170.819
42453158,42453156,170.81900000000002
42453158,42455175,76.658
42453158,42444833,77.986
42453160,42453158,229.10500000000002
42453160,42444835,78.125
42453160,42455396,77.189
42453166,42442850,227.70399999999998
42453166,42444827,77.87799999999999
42453175,42444829,77.756
42453175,42455051,75.25099999999999
42453177,42453175,223.385
42453177,42444832,77.741
42453177,42455083,76.75800000000001
42453187,42442913,229.825
42453187,42445390,88.39
42453216,42446772,79.948
42453220,3099327950,14.618
42453220,42452564,80.104
42453226,3099326128,14.211
42453226,42429727,79.55
42453236,42438908,79.86999999999999
42453236,42442123,150.25900000000001
42453241,3099326118,14.602
42453241,42453246,86.121
42453246,3099326120,15.116
42453246,42444452,302.946
42453246,42446203,85.223
42453251,42448979,302.97799999999995
42453251,42451564,79.47500000000001
42453253,42448141,302.767
42453253,42438236,79.28599999999999
42453258,3099327955,14.761
42453258,42434361,85.527
42453258,42437801,140.828
42453310,4597668039,10.618
42453310,42440323,78.44800000000001
42453349,42431234,177.684
42453349,42429220,99.064
42453349,42455509,80.761
42453354,42429226,108.988
42453354,42458728,108.82100000000001
42453354,42436929,319.646
42453365,42425100,435.884
42453365,42442788,74.818
42453395,373880031,22.213
42453395,42453398,91.42999999999999
42453398,42429570,83.72200000000001
42453417,5812723035,168.427
42453417,4207143418,143.31499999999997
42453442,591454081,80.018
42453457,42444267,31.056
42453457,42452613,77.869
42453468,42457426,137.69
42453468,42449098,83.98599999999999
42453472,42439099,65.482
42453545,62915549,88.52199999999999
42453545,247085867,26.461000000000002
42453548,42437379,93.043
42453555,11017187937,20.656
42453555,42443570,159.33300000000003
42453575,42446099,154.265
42453575,42443264,78.536
42453577,42445258,81.12
42453577,42447174,143.32600000000002
42453586,42443492,150.239
42453586,42433151,40.938
42453591,42429109,220.11700000000002
42453591,42429104,106.97800000000001
42453591,42443492,144.755
42453601,42437339,81.67500000000001
42453604,42437343,81.274
42453604,9166033062,91.53000000000002
42453604,42453601,213.91699999999997
42453607,42440401,62.104
42453607,42437346,83.02000000000001
42453607,42453604,223.11799999999997
42453610,1919595922,32.924
42453610,42437349,83.116
42453610,42453607,227.708
42453613,42449874,13.377
42453613,42437354,86.93100000000001
42453613,592509222,120.857
42453624,449581627,49.044
42453624,42428212,48.259
42453630,42445310,78.53999999999999
42453630,42430594,273.75
42453638,42432802,198.823
42453638,42457282,80.13600000000001
42453669,42453638,345.52400000000006
42453669,42431230,119.96499999999999
42453669,42455509,56.116
42453691,1773066054,218.553
42453700,42440792,57.479
42453700,5796726888,36.182
42453709,42443081,119.439
42453714,42443081,108.936
42453717,561035343,59.705999999999996
42453717,42442584,237.258
42453757,561035355,98.344
42453757,42435943,85.581
42453773,42453059,76.845
42453777,42447249,79.024
42453777,42430118,30.598
42453792,278642478,285.916
42453902,42421941,150.433
42453902,42429844,74.774
42453902,42452700,57.165000000000006
42453934,8840333846,63.839999999999996
42453952,42454401,135.066
42453952,42430004,68.106
42453986,42445653,78.423
42453986,42446945,147.23700000000002
42453999,42442931,131.923
42453999,42445664,79.43
42454006,42445666,80.26700000000001
42454006,42449689,77.912
42454006,42454010,147.254
42454010,42445667,79.94999999999999
42454010,42450814,119.42000000000002
42454042,42446363,81.22500000000001
42454042,42430707,272.36100000000005
42454089,42427206,81.21100000000001
42454089,42438218,136.368
42454102,42445675,87.026
42454102,42433075,134.094
42454102,42455259,76.25800000000001
42454120,42430981,64.852
42454189,42429314,86.093
42454192,596776115,17.579
42454192,42445736,79.741
42454196,42443040,228.19299999999998
42454196,42445748,79.437
42454240,42444081,224.00999999999996
42454240,42442384,210.617
42454240,42429044,85.012
42454300,42429100,83.41499999999999
42454300,42450290,141.39499999999998
42454325,42429412,88.801
42454325,42454328,116.179
42454325,4557517554,149.844
42454328,42429431,84.006
42454328,42454325,116.179
42454328,246648219,59.619
42454368,42433068,134.067
42454368,42438189,77.666
42454368,42444060,72.951
42454378,42430263,308.576
42454378,42429657,74.191
42454381,42427390,74.252
42454391,42457401,20.515
42454391,370893397,29.673000000000002
42454401,272194254,59.989999999999995
42454401,10282972213,17.284
42454423,5799117240,146.67999999999998
42454423,42442276,161.431
42454423,42436784,70.333
42454428,42430338,310.90199999999993
42454428,42437358,86.517
42454433,6928075146,165.571
42454433,42443563,77.784
42454495,6166413696,79.793
42454495,42455915,166.964
42454522,4597668031,10.213
42454522,42446266,78.33200000000001
42454538,42429708,162.74099999999999
42454538,42432882,113.936
42454538,42436929,82.40800000000002
42454538,42429946,80.997
42454551,42444873,139.08599999999998
42454553,42429242,66.14699999999999
42454553,42444873,176.385
42454553,42429960,84.688
